ip,appears_as_source,appears_as_dest,total_events,total_attacks,unique_attack_families
151.101.1.34,True,True,250,0.0,1
167.114.204.238,False,True,250,0.0,1
199.187.193.19,True,True,249,0.0,1
169.60.66.38,True,True,249,0.0,1
31.13.71.1,True,True,249,0.0,1
216.58.217.163,True,True,249,0.0,1
172.217.7.227,True,True,249,0.0,1
69.169.86.38,True,True,248,0.0,1
23.208.101.123,True,True,248,0.0,1
66.70.172.17,False,True,248,0.0,1
206.108.0.134,False,True,247,0.0,1
104.88.75.116,True,True,247,0.0,1
104.199.123.9,True,True,247,0.0,1
34.195.158.77,True,True,246,0.0,1
69.172.216.58,True,True,246,0.0,1
54.215.224.110,True,True,246,0.0,1
54.192.37.61,True,True,246,0.0,1
54.183.119.252,True,True,246,0.0,1
64.4.54.253,True,True,246,0.0,1
151.101.1.69,True,True,245,0.0,1
23.208.26.242,True,True,245,0.0,1
158.69.247.184,False,True,245,0.0,1
151.101.20.207,True,True,245,0.0,1
153.149.96.48,True,True,244,0.0,1
120.50.136.181,True,True,244,0.0,1
199.59.150.10,True,True,244,0.0,1
23.77.88.53,True,True,244,0.0,1
193.243.130.87,True,True,243,0.0,1
172.217.11.40,True,True,243,0.0,1
52.39.217.49,True,True,243,0.0,1
69.172.201.247,True,True,242,0.0,1
119.146.74.49,True,True,242,0.0,1
67.215.197.149,False,True,241,0.0,1
54.164.44.237,True,True,241,0.0,1
23.194.110.133,True,True,241,0.0,1
52.84.143.81,True,True,241,0.0,1
80.82.201.86,True,True,240,0.0,1
52.3.45.52,True,True,239,0.0,1
200.7.211.28,True,True,239,0.0,1
23.2.12.111,True,True,238,0.0,1
35.160.100.86,True,True,237,0.0,1
107.178.240.89,True,True,237,0.0,1
104.244.43.80,True,True,237,0.0,1
31.13.80.8,True,True,237,0.0,1
216.58.219.202,True,True,236,0.0,1
54.219.152.70,True,True,236,0.0,1
74.220.195.201,True,True,236,0.0,1
104.16.25.235,True,True,236,0.0,1
151.101.118.2,True,True,236,0.0,1
23.194.141.30,True,True,235,0.0,1
69.166.1.11,True,True,235,0.0,1
54.192.36.36,True,True,235,0.0,1
23.192.74.53,True,True,234,0.0,1
151.101.193.34,True,True,234,0.0,1
52.9.92.24,True,True,234,0.0,1
50.31.164.174,True,True,234,0.0,1
93.184.215.242,True,True,234,0.0,1
204.154.111.111,True,True,234,0.0,1
8.43.72.62,True,True,234,0.0,1
192.243.250.16,True,True,233,0.0,1
74.125.29.157,True,True,233,0.0,1
209.15.36.32,True,True,233,0.0,1
104.88.54.24,True,True,232,0.0,1
172.217.7.228,True,True,232,0.0,1
129.146.12.101,True,True,232,0.0,1
23.52.146.2,True,True,232,0.0,1
23.194.142.54,True,True,232,0.0,1
104.16.23.235,True,True,232,0.0,1
151.101.20.134,True,True,230,0.0,1
59.106.216.193,True,True,230,0.0,1
87.240.165.80,True,True,229,0.0,1
104.16.24.235,True,True,229,0.0,1
52.32.196.244,True,True,229,0.0,1
54.192.37.202,True,True,229,0.0,1
216.58.212.131,True,True,229,0.0,1
198.54.12.97,True,True,228,0.0,1
169.55.165.137,True,True,228,0.0,1
17.253.14.125,False,True,228,0.0,1
205.180.85.169,True,True,228,0.0,1
204.154.111.109,True,True,228,0.0,1
209.15.36.34,True,True,228,0.0,1
17.253.20.125,False,True,228,0.0,1
104.97.76.189,True,True,227,0.0,1
23.194.108.211,True,True,227,0.0,1
52.84.145.166,True,True,227,0.0,1
45.76.92.117,False,True,226,0.0,1
192.229.163.180,True,True,226,0.0,1
66.114.49.26,True,True,226,0.0,1
66.254.103.139,True,True,225,0.0,1
152.163.20.130,True,True,225,0.0,1
54.192.36.134,True,True,225,0.0,1
52.84.26.24,True,True,225,0.0,1
34.199.20.76,True,True,224,0.0,1
192.132.33.27,True,True,224,0.0,1
162.125.4.5,True,True,224,0.0,1
31.13.65.7,True,True,224,0.0,1
151.101.20.253,True,True,224,0.0,1
23.194.140.85,True,True,224,0.0,1
54.192.36.201,True,True,223,0.0,1
54.152.24.232,True,True,223,0.0,1
54.192.37.217,True,True,223,0.0,1
52.84.145.156,True,True,223,0.0,1
104.88.8.185,True,True,223,0.0,1
52.21.113.142,True,True,223,0.0,1
104.16.26.235,True,True,223,0.0,1
182.161.73.84,True,True,223,0.0,1
213.180.193.90,True,True,222,0.0,1
195.216.249.67,True,True,222,0.0,1
108.174.10.10,True,True,222,0.0,1
133.237.48.32,True,True,222,0.0,1
23.194.111.184,True,True,222,0.0,1
46.4.42.118,True,True,221,0.0,1
216.58.219.198,True,True,221,0.0,1
151.139.240.27,True,True,221,0.0,1
63.241.108.103,True,True,220,0.0,1
192.229.163.213,True,True,220,0.0,1
52.84.145.42,True,True,220,0.0,1
151.101.20.239,True,True,219,0.0,1
151.101.20.175,True,True,218,0.0,1
104.88.70.158,True,True,218,0.0,1
188.165.12.138,True,True,217,0.0,1
216.58.219.196,True,True,217,0.0,1
69.90.153.133,True,True,217,0.0,1
34.192.187.63,True,True,216,0.0,1
174.129.238.86,True,True,216,0.0,1
63.241.108.104,True,True,215,0.0,1
185.86.139.29,True,True,215,0.0,1
104.88.82.90,True,True,215,0.0,1
69.169.85.6,True,True,215,0.0,1
54.192.36.157,True,True,214,0.0,1
69.147.82.61,True,True,214,0.0,1
52.32.250.159,True,True,214,0.0,1
104.88.9.44,True,True,213,0.0,1
52.84.145.177,True,True,213,0.0,1
204.11.109.66,True,True,213,0.0,1
151.101.20.69,True,True,213,0.0,1
206.126.112.142,True,True,213,0.0,1
34.225.206.80,True,True,212,0.0,1
54.215.199.67,True,True,212,0.0,1
144.217.163.175,False,True,211,0.0,1
104.97.76.91,True,True,211,0.0,1
91.214.6.22,True,True,211,0.0,1
34.206.2.148,True,True,211,0.0,1
104.97.125.186,True,True,210,0.0,1
169.55.70.244,True,True,210,0.0,1
209.15.36.31,True,True,210,0.0,1
31.13.80.9,True,True,210,0.0,1
93.184.216.135,True,True,209,0.0,1
104.16.27.235,True,True,209,0.0,1
151.101.208.239,True,True,208,0.0,1
198.232.125.113,True,True,208,0.0,1
151.101.208.134,True,True,208,0.0,1
149.174.66.133,True,True,208,0.0,1
212.48.7.146,True,True,207,0.0,1
89.235.64.67,True,True,207,0.0,1
172.217.10.77,True,True,207,0.0,1
104.97.123.193,True,True,207,0.0,1
204.2.255.232,True,True,206,0.0,1
104.97.74.244,True,True,206,0.0,1
194.244.5.206,True,True,206,0.0,1
207.178.0.75,True,True,206,0.0,1
172.217.12.173,True,True,206,0.0,1
52.84.143.97,True,True,206,0.0,1
52.4.232.179,True,True,206,0.0,1
193.41.230.87,True,True,206,0.0,1
199.233.57.19,True,True,206,0.0,1
54.192.37.5,True,True,206,0.0,1
38.93.140.48,True,True,206,0.0,1
63.251.88.51,True,True,205,0.0,1
95.163.95.169,True,True,205,0.0,1
79.127.127.5,True,True,205,0.0,1
129.6.15.29,False,True,205,0.0,1
74.125.22.108,True,True,204,0.0,1
38.93.140.72,True,True,204,0.0,1
191.237.32.134,True,True,204,0.0,1
74.121.138.148,True,True,204,0.0,1
192.124.249.5,True,True,204,0.0,1
203.130.53.126,True,True,204,0.0,1
184.73.199.81,True,True,203,0.0,1
23.36.34.44,True,True,203,0.0,1
52.84.143.110,True,True,202,0.0,1
52.84.143.148,True,True,202,0.0,1
192.243.250.65,True,True,202,0.0,1
104.88.49.187,True,True,202,0.0,1
23.194.181.29,True,True,202,0.0,1
52.25.203.53,True,True,202,0.0,1
204.13.194.231,True,True,201,0.0,1
23.208.94.91,True,True,201,0.0,1
23.208.79.80,True,True,201,0.0,1
151.101.32.166,True,True,201,0.0,1
204.11.109.68,True,True,201,0.0,1
169.55.70.175,True,True,201,0.0,1
156.154.200.32,True,True,201,0.0,1
54.219.141.181,True,True,200,0.0,1
185.86.137.42,True,True,200,0.0,1
104.97.73.184,True,True,200,0.0,1
54.187.228.155,True,True,200,0.0,1
172.217.3.109,True,True,200,0.0,1
104.24.29.35,True,True,199,0.0,1
199.59.148.11,True,True,199,0.0,1
23.208.160.244,True,True,199,0.0,1
204.154.111.117,True,True,198,0.0,1
23.220.41.148,True,True,198,0.0,1
104.76.108.221,True,True,198,0.0,1
23.194.108.45,True,True,198,0.0,1
195.88.54.110,True,True,198,0.0,1
151.101.2.109,True,True,198,0.0,1
35.165.206.251,True,True,198,0.0,1
192.33.31.104,True,True,198,0.0,1
23.194.180.170,True,True,198,0.0,1
151.101.46.84,True,True,197,0.0,1
169.60.66.39,True,True,197,0.0,1
75.98.9.196,True,True,197,0.0,1
151.101.1.181,True,True,197,0.0,1
23.92.189.245,True,True,196,0.0,1
208.91.114.47,True,True,196,0.0,1
108.161.188.192,True,True,196,0.0,1
124.215.204.147,True,True,196,0.0,1
209.48.71.160,True,True,196,0.0,1
13.78.188.147,True,True,195,0.0,1
178.154.131.215,True,True,195,0.0,1
80.82.201.94,True,True,195,0.0,1
188.165.145.88,True,True,195,0.0,1
151.101.65.108,True,True,195,0.0,1
27.0.236.148,True,True,194,0.0,1
192.40.39.121,True,True,194,0.0,1
192.229.173.136,True,True,194,0.0,1
52.84.145.229,True,True,194,0.0,1
104.88.14.9,True,True,194,0.0,1
174.35.73.204,True,True,193,0.0,1
209.48.71.147,True,True,193,0.0,1
104.97.125.195,True,True,193,0.0,1
52.84.143.188,True,True,193,0.0,1
169.55.70.149,True,True,193,0.0,1
182.161.73.86,True,True,193,0.0,1
52.72.224.145,True,True,193,0.0,1
23.52.152.146,True,True,193,0.0,1
204.154.111.115,True,True,193,0.0,1
38.106.10.132,True,True,192,0.0,1
54.209.201.101,True,True,192,0.0,1
192.229.210.12,True,True,192,0.0,1
72.21.91.125,True,True,192,0.0,1
216.200.232.172,True,True,192,0.0,1
52.84.145.248,True,True,192,0.0,1
46.51.247.29,True,True,192,0.0,1
104.16.124.228,True,True,192,0.0,1
74.125.22.157,True,True,191,0.0,1
199.187.193.1,True,True,191,0.0,1
81.90.96.10,True,True,191,0.0,1
74.125.22.155,True,True,191,0.0,1
185.86.137.43,True,True,190,0.0,1
172.217.10.136,True,True,190,0.0,1
199.59.149.243,True,True,190,0.0,1
151.101.1.63,True,True,190,0.0,1
74.125.22.109,True,True,190,0.0,1
162.248.16.30,True,True,189,0.0,1
216.200.232.114,True,True,189,0.0,1
129.146.12.97,True,True,189,0.0,1
104.244.43.48,True,True,189,0.0,1
151.101.0.84,True,True,189,0.0,1
87.250.247.184,True,True,189,0.0,1
23.111.11.222,True,True,189,0.0,1
151.101.45.108,True,True,189,0.0,1
104.88.48.213,True,True,189,0.0,1
185.170.48.239,True,True,188,0.0,1
194.126.157.22,True,True,188,0.0,1
52.84.26.215,True,True,188,0.0,1
195.88.55.87,True,True,188,0.0,1
199.59.150.42,True,True,188,0.0,1
216.200.232.121,True,True,187,0.0,1
216.58.217.68,True,True,187,0.0,1
23.4.187.27,True,True,187,0.0,1
211.110.65.19,True,True,187,0.0,1
184.25.203.54,True,True,187,0.0,1
146.88.138.32,True,True,187,0.0,1
104.16.126.228,True,True,187,0.0,1
133.237.16.47,True,True,186,0.0,1
204.154.111.114,True,True,186,0.0,1
104.88.84.207,True,True,186,0.0,1
178.124.129.12,True,True,186,0.0,1
192.0.72.2,True,True,186,0.0,1
204.154.111.105,True,True,186,0.0,1
45.79.109.111,False,True,185,0.0,1
52.27.123.81,True,True,185,0.0,1
52.84.145.17,True,True,185,0.0,1
193.232.151.159,True,True,185,0.0,1
199.244.48.54,True,True,185,0.0,1
129.146.12.100,True,True,185,0.0,1
172.217.3.35,True,True,185,0.0,1
107.178.253.132,True,True,184,0.0,1
54.228.213.164,True,True,183,0.0,1
104.25.113.17,True,True,183,0.0,1
54.85.22.109,True,True,183,0.0,1
35.186.244.130,True,True,183,0.0,1
24.86.68.24,False,True,183,0.0,1
158.69.124.230,True,True,182,0.0,1
192.229.173.213,True,True,182,0.0,1
66.228.42.59,False,True,182,0.0,1
192.82.242.30,True,True,182,0.0,1
195.178.101.237,True,True,182,0.0,1
74.125.22.154,True,True,182,0.0,1
152.163.13.6,True,True,182,0.0,1
216.58.217.99,True,True,181,0.0,1
104.17.162.9,True,True,181,0.0,1
209.48.71.161,True,True,181,0.0,1
199.233.57.18,True,True,181,0.0,1
128.138.141.172,False,True,181,0.0,1
169.55.70.227,True,True,181,0.0,1
129.146.13.98,True,True,181,0.0,1
52.4.12.239,True,True,181,0.0,1
69.13.244.41,True,True,180,0.0,1
199.244.50.75,True,True,180,0.0,1
182.22.25.124,True,True,179,0.0,1
152.163.13.79,True,True,179,0.0,1
23.194.140.72,True,True,179,0.0,1
45.33.49.119,True,True,179,0.0,1
52.9.9.68,True,True,179,0.0,1
204.154.111.110,True,True,178,0.0,1
8.43.72.52,True,True,178,0.0,1
96.43.146.134,True,True,178,0.0,1
151.101.194.2,True,True,178,0.0,1
172.217.10.104,True,True,178,0.0,1
69.194.244.11,True,True,178,0.0,1
23.92.189.52,True,True,178,0.0,1
216.58.218.228,True,True,178,0.0,1
205.185.208.25,True,True,178,0.0,1
104.97.74.19,True,True,177,0.0,1
185.86.137.32,True,True,177,0.0,1
104.17.161.9,True,True,177,0.0,1
153.120.128.154,True,True,177,0.0,1
203.205.142.207,True,True,177,0.0,1
52.84.145.242,True,True,176,0.0,1
72.21.81.253,True,True,176,0.0,1
66.45.83.9,True,True,176,0.0,1
96.244.96.19,False,True,176,0.0,1
23.194.181.73,True,True,175,0.0,1
52.36.249.151,True,True,175,0.0,1
172.224.13.96,True,True,175,0.0,1
23.194.108.16,True,True,175,0.0,1
216.200.232.61,True,True,175,0.0,1
209.85.144.156,True,True,175,0.0,1
212.77.100.137,True,True,175,0.0,1
59.106.222.101,True,True,175,0.0,1
159.127.41.169,True,True,174,0.0,1
35.161.252.150,True,True,174,0.0,1
129.146.14.96,True,True,174,0.0,1
204.13.192.177,True,True,174,0.0,1
23.92.189.247,True,True,174,0.0,1
94.31.29.254,True,True,173,0.0,1
212.77.100.61,True,True,173,0.0,1
173.194.175.155,True,True,173,0.0,1
52.84.137.78,True,True,173,0.0,1
104.88.108.223,True,True,173,0.0,1
185.59.223.16,True,True,173,0.0,1
132.163.4.102,False,True,173,0.0,1
104.97.73.172,True,True,172,0.0,1
104.97.71.4,True,True,172,0.0,1
54.230.38.82,True,True,172,0.0,1
104.25.78.24,True,True,172,0.0,1
153.149.97.37,True,True,172,0.0,1
104.16.32.229,True,True,171,0.0,1
216.200.232.216,True,True,171,0.0,1
184.73.198.130,True,True,171,0.0,1
104.27.144.38,True,True,171,0.0,1
104.244.43.112,True,True,171,0.0,1
52.84.145.181,True,True,170,0.0,1
38.118.195.49,True,True,170,0.0,1
151.101.129.69,True,True,170,0.0,1
173.194.204.156,True,True,170,0.0,1
151.101.20.84,True,True,170,0.0,1
204.154.111.104,True,True,169,0.0,1
104.244.43.144,True,True,169,0.0,1
104.27.121.110,True,True,169,0.0,1
129.146.14.101,True,True,169,0.0,1
54.192.37.41,True,True,169,0.0,1
52.84.26.175,True,True,169,0.0,1
54.192.36.97,True,True,168,0.0,1
52.54.87.136,True,True,168,0.0,1
185.22.116.41,True,True,168,0.0,1
160.92.49.14,True,True,168,0.0,1
83.66.140.44,True,True,168,0.0,1
104.31.90.107,True,True,168,0.0,1
23.36.33.160,True,True,167,0.0,1
23.217.38.252,True,True,167,0.0,1
74.121.138.59,True,True,167,0.0,1
78.46.66.147,True,True,167,0.0,1
192.28.146.84,True,True,167,0.0,1
129.146.12.99,True,True,167,0.0,1
173.255.246.13,False,True,167,0.0,1
212.77.100.127,True,True,167,0.0,1
23.194.141.200,True,True,167,0.0,1
157.240.11.35,True,True,166,0.0,1
72.21.202.25,True,True,166,0.0,1
52.8.4.208,True,True,166,0.0,1
52.52.94.21,True,True,166,0.0,1
74.121.142.169,True,True,166,0.0,1
129.6.15.28,False,True,166,0.0,1
52.84.145.142,True,True,166,0.0,1
52.84.145.172,True,True,166,0.0,1
52.84.40.142,True,True,166,0.0,1
104.97.120.69,True,True,166,0.0,1
162.208.117.11,True,True,165,0.0,1
38.72.130.139,True,True,165,0.0,1
104.97.127.199,True,True,165,0.0,1
23.208.218.2,True,True,165,0.0,1
52.213.94.142,True,True,165,0.0,1
52.25.103.117,True,True,165,0.0,1
216.58.217.67,True,True,165,0.0,1
104.244.43.176,True,True,165,0.0,1
74.125.22.156,True,True,165,0.0,1
204.154.111.112,True,True,164,0.0,1
129.146.14.99,True,True,164,0.0,1
104.97.114.101,True,True,164,0.0,1
35.186.208.100,True,True,164,0.0,1
104.16.125.228,True,True,164,0.0,1
68.67.154.70,True,True,164,0.0,1
52.84.140.151,True,True,164,0.0,1
93.93.53.199,True,True,164,0.0,1
54.149.16.101,True,True,164,0.0,1
220.243.219.55,True,True,164,0.0,1
129.146.13.100,True,True,164,0.0,1
104.79.150.160,True,True,164,0.0,1
54.69.246.94,True,True,164,0.0,1
104.88.109.24,True,True,164,0.0,1
174.129.244.5,True,True,163,0.0,1
174.35.72.251,True,True,163,0.0,1
23.208.150.230,True,True,163,0.0,1
23.194.141.143,True,True,163,0.0,1
23.194.180.133,True,True,163,0.0,1
67.221.174.40,True,True,163,0.0,1
185.167.164.41,True,True,163,0.0,1
93.184.215.13,True,True,163,0.0,1
192.107.16.44,True,True,162,0.0,1
198.206.133.14,False,True,162,0.0,1
52.84.145.155,True,True,162,0.0,1
54.70.122.167,True,True,162,0.0,1
50.116.52.97,False,True,162,0.0,1
178.250.0.77,True,True,161,0.0,1
52.8.229.108,True,True,161,0.0,1
172.224.5.142,True,True,161,0.0,1
94.31.29.249,True,True,161,0.0,1
104.27.146.180,True,True,161,0.0,1
138.68.46.177,False,True,161,0.0,1
185.147.176.24,True,True,161,0.0,1
104.88.21.130,True,True,160,0.0,1
23.194.182.2,True,True,160,0.0,1
52.53.104.129,True,True,160,0.0,1
52.84.143.147,True,True,160,0.0,1
212.77.101.100,True,True,160,0.0,1
216.200.232.14,True,True,160,0.0,1
23.199.172.151,True,True,160,0.0,1
204.8.234.202,True,True,160,0.0,1
52.84.145.150,True,True,160,0.0,1
173.194.175.109,True,True,160,0.0,1
128.100.100.128,False,True,160,0.0,1
184.24.107.198,True,True,160,0.0,1
129.146.14.98,True,True,159,0.0,1
204.44.79.1,True,True,159,0.0,1
151.101.44.249,True,True,159,0.0,1
46.45.154.110,True,True,159,0.0,1
173.194.204.108,True,True,159,0.0,1
151.101.129.108,True,True,159,0.0,1
34.195.235.210,True,True,159,0.0,1
149.174.66.134,True,True,159,0.0,1
199.16.156.9,True,True,159,0.0,1
35.161.35.168,True,True,158,0.0,1
74.117.214.3,False,True,158,0.0,1
120.50.131.112,True,True,158,0.0,1
151.101.0.239,True,True,158,0.0,1
52.94.232.32,True,True,158,0.0,1
174.35.73.95,True,True,158,0.0,1
54.215.226.91,True,True,158,0.0,1
23.194.140.43,True,True,158,0.0,1
23.194.111.4,True,True,158,0.0,1
23.199.173.20,True,True,158,0.0,1
45.79.187.10,False,True,158,0.0,1
151.101.44.193,True,True,157,0.0,1
207.178.0.72,True,True,157,0.0,1
178.250.0.85,True,True,157,0.0,1
198.232.125.32,True,True,157,0.0,1
8.43.72.113,True,True,157,0.0,1
172.217.7.8,True,True,157,0.0,1
204.154.111.113,True,True,157,0.0,1
204.13.194.242,True,True,157,0.0,1
130.211.18.204,True,True,156,0.0,1
104.37.178.2,True,True,156,0.0,1
8.26.201.125,True,True,156,0.0,1
216.58.218.227,True,True,156,0.0,1
173.194.204.109,True,True,156,0.0,1
23.194.181.110,True,True,156,0.0,1
160.17.5.1,True,True,156,0.0,1
120.50.132.112,True,True,156,0.0,1
34.194.130.192,True,True,156,0.0,1
192.229.163.248,True,True,155,0.0,1
204.44.79.6,True,True,155,0.0,1
209.15.36.33,True,True,154,0.0,1
174.35.73.202,True,True,154,0.0,1
204.154.111.118,True,True,154,0.0,1
63.251.210.247,True,True,154,0.0,1
72.38.129.202,False,True,154,0.0,1
52.84.142.241,True,True,154,0.0,1
185.54.150.17,True,True,153,0.0,1
151.101.20.68,True,True,153,0.0,1
138.201.227.193,True,True,153,0.0,1
52.84.134.210,True,True,153,0.0,1
35.185.16.249,True,True,153,0.0,1
74.217.253.60,True,True,152,0.0,1
204.154.111.116,True,True,152,0.0,1
199.59.149.200,True,True,152,0.0,1
52.84.145.27,True,True,152,0.0,1
52.84.145.211,True,True,152,0.0,1
8.18.45.71,True,True,152,0.0,1
185.86.139.58,True,True,152,0.0,1
130.211.115.4,True,True,152,0.0,1
50.19.51.56,True,True,152,0.0,1
173.194.205.157,True,True,152,0.0,1
169.55.165.141,True,True,152,0.0,1
66.180.64.115,True,True,151,0.0,1
52.84.145.128,True,True,151,0.0,1
123.125.115.164,True,True,151,0.0,1
174.35.72.11,True,True,151,0.0,1
129.146.13.96,True,True,151,0.0,1
104.27.147.180,True,True,151,0.0,1
217.68.217.19,True,True,151,0.0,1
52.73.134.2,True,True,151,0.0,1
52.84.26.87,True,True,151,0.0,1
54.152.47.87,True,True,151,0.0,1
52.84.145.46,True,True,151,0.0,1
104.25.79.24,True,True,151,0.0,1
23.194.141.170,True,True,151,0.0,1
104.88.4.88,True,True,150,0.0,1
54.164.201.153,True,True,150,0.0,1
151.101.44.124,True,True,150,0.0,1
72.21.206.140,True,True,150,0.0,1
52.45.225.183,True,True,150,0.0,1
74.125.192.155,True,True,150,0.0,1
23.194.142.125,True,True,150,0.0,1
129.146.13.99,True,True,150,0.0,1
172.217.7.131,True,True,150,0.0,1
104.244.43.16,True,True,149,0.0,1
17.253.20.253,False,True,149,0.0,1
183.79.248.252,True,True,149,0.0,1
74.125.192.157,True,True,149,0.0,1
54.148.72.151,True,True,149,0.0,1
34.223.209.188,True,True,149,0.0,1
210.160.193.189,True,True,149,0.0,1
151.101.0.188,True,True,149,0.0,1
204.154.111.120,True,True,149,0.0,1
54.86.213.164,True,True,148,0.0,1
210.151.8.24,False,True,148,0.0,1
8.43.72.54,True,True,148,0.0,1
153.149.154.120,True,True,148,0.0,1
5.134.215.153,False,True,148,0.0,1
93.184.216.198,True,True,148,0.0,1
45.33.84.208,False,True,148,0.0,1
64.124.217.61,False,True,148,0.0,1
216.200.232.221,True,True,147,0.0,1
217.118.87.98,True,True,147,0.0,1
38.126.130.202,True,True,147,0.0,1
204.13.192.211,True,True,146,0.0,1
129.146.14.100,True,True,146,0.0,1
54.165.207.11,True,True,146,0.0,1
173.194.205.155,True,True,146,0.0,1
178.250.2.85,True,True,146,0.0,1
72.5.205.60,True,True,146,0.0,1
198.57.30.31,True,True,146,0.0,1
23.36.33.235,True,True,146,0.0,1
210.61.56.43,True,True,146,0.0,1
52.60.76.61,False,True,146,0.0,1
31.13.73.36,True,True,146,0.0,1
217.196.36.1,True,True,146,0.0,1
199.233.57.21,True,True,145,0.0,1
209.85.201.154,True,True,145,0.0,1
209.58.162.55,True,True,145,0.0,1
54.192.37.170,True,True,145,0.0,1
23.208.30.80,True,True,145,0.0,1
50.18.196.63,True,True,145,0.0,1
23.92.189.246,True,True,145,0.0,1
23.194.181.198,True,True,145,0.0,1
192.243.250.68,True,True,145,0.0,1
54.164.157.184,True,True,145,0.0,1
198.245.51.213,False,True,144,0.0,1
144.217.109.67,False,True,144,0.0,1
194.232.104.150,True,True,144,0.0,1
174.35.73.137,True,True,144,0.0,1
176.9.124.131,True,True,144,0.0,1
104.131.53.252,False,True,144,0.0,1
208.89.12.87,True,True,144,0.0,1
172.104.46.66,True,True,144,0.0,1
23.208.163.130,True,True,144,0.0,1
213.128.77.155,True,True,144,0.0,1
74.125.192.108,True,True,143,0.0,1
23.194.140.205,True,True,143,0.0,1
52.94.234.174,True,True,143,0.0,1
54.164.83.83,True,True,143,0.0,1
172.82.206.2,True,True,143,0.0,1
160.83.8.182,True,True,143,0.0,1
173.194.204.157,True,True,143,0.0,1
54.217.224.171,True,True,142,0.0,1
23.199.203.113,True,True,142,0.0,1
172.217.11.13,True,True,142,0.0,1
54.192.37.173,True,True,142,0.0,1
198.232.125.23,True,True,142,0.0,1
178.250.0.78,True,True,142,0.0,1
54.239.17.112,True,True,142,0.0,1
52.84.26.182,True,True,142,0.0,1
129.146.12.98,True,True,142,0.0,1
199.59.148.84,True,True,142,0.0,1
217.196.36.3,True,True,142,0.0,1
35.185.54.228,True,True,141,0.0,1
173.194.66.109,True,True,141,0.0,1
209.85.201.108,True,True,141,0.0,1
173.194.206.157,True,True,141,0.0,1
8.247.89.217,True,True,141,0.0,1
74.121.142.164,True,True,141,0.0,1
92.45.106.102,True,True,141,0.0,1
34.197.164.44,True,True,141,0.0,1
207.223.3.173,True,True,141,0.0,1
216.58.217.132,True,True,141,0.0,1
151.101.44.175,True,True,140,0.0,1
34.211.94.203,True,True,140,0.0,1
173.194.175.108,True,True,140,0.0,1
209.197.3.65,True,True,140,0.0,1
52.24.139.120,True,True,140,0.0,1
52.35.208.52,True,True,140,0.0,1
207.178.0.70,True,True,140,0.0,1
63.144.176.10,True,True,140,0.0,1
192.154.108.74,False,True,140,0.0,1
